Time (s),Channel 1 (V)
0.0007150000000000004,0.2663004345304569
0.0007175000000000003,0.2673180623828612
0.0007200000000000002,0.2676572716669959
0.0007225000000000001,0.2679964809511307
0.000725,0.2690141088035349
0.0007274999999999998,0.2696925273718044
0.0007299999999999997,0.2707101552242087
0.0007325000000000005,0.2713885737924782
0.0007350000000000004,0.2720669923607477
0.0007375000000000003,0.2730846202131519
0.0007400000000000002,0.2734238294972867
0.0007425000000000001,0.2747806666338257
0.000745,0.2754590852020952
0.0007474999999999999,0.2761375037703647
0.0007499999999999998,0.2761375037703647
0.0007525000000000006,0.2774943409069037
0.0007550000000000005,0.2781727594751732
0.0007575000000000004,0.2785119687593079
0.0007600000000000003,0.2802080151799817
0.0007625000000000002,0.281225643032386
0.0007650000000000001,0.2819040616006555
0.0007675,0.282582480168925
0.0007699999999999999,0.283939317305464
0.0007724999999999997,0.2842785265895987
0.0007750000000000005,0.2846177358737335
0.0007775000000000004,0.285296154442003
0.0007800000000000003,0.2863137822944072
0.0007825000000000002,0.286652991578542
0.0007850000000000001,0.2873314101468115
0.0007875,0.288009828715081
0.0007899999999999999,0.28936666585162
0.0007924999999999998,0.28936666585162
0.0007950000000000006,0.2900450844198895
0.0007975000000000005,0.2910627122722937
0.0008000000000000004,0.2917411308405632
0.0008025000000000003,0.293437177261237
0.0008050000000000002,0.293437177261237
0.0008075000000000001,0.293437177261237
0.00081,0.2944548051136412
0.0008124999999999999,0.2964900608184498
0.0008149999999999998,0.2968292701025845
0.0008175000000000005,0.297507688670854
0.0008200000000000004,0.2978468979549888
0.0008225000000000003,0.2985253165232583
0.0008250000000000002,0.2992037350915278
0.0008275000000000001,0.2998821536597973
0.00083,0.3005605722280668
0.0008324999999999999,0.3019174093646058
0.0008349999999999998,0.301578200080471
0.0008375000000000006,0.3032742465011448
0.0008400000000000005,0.3039526650694143
0.0008425000000000004,0.3046310836376838
0.0008450000000000003,0.305648711490088
0.0008475000000000002,0.3053095022059533
0.0008500000000000001,0.3066663393424923
0.0008525,0.307005548626627
0.0008549999999999999,0.3080231764790313
0.0008574999999999998,0.3093800136155703
0.0008600000000000005,0.3093800136155703
0.0008625000000000004,0.3100584321838398
0.0008650000000000003,0.3110760600362441
0.0008675000000000002,0.3114152693203788
0.0008700000000000001,0.3124328971727831
0.0008725,0.3127721064569178
0.0008749999999999999,0.3141289435934568
0.0008774999999999998,0.3148073621617263
0.0008800000000000006,0.3151465714458611
0.0008825000000000005,0.3165034085824001
0.0008850000000000004,0.3165034085824001
0.0008875000000000003,0.3175210364348043
0.0008900000000000002,0.3178602457189391
0.0008925000000000001,0.3188778735713433
0.000895,0.3192170828554781
0.0008974999999999999,0.3198955014237476
0.0008999999999999998,0.3209131292761518
0.0009025000000000005,0.3219307571285561
0.0009050000000000004,0.3222699664126908
0.0009075000000000003,0.3232875942650951
0.0009100000000000002,0.3246444314016341
0.0009125000000000001,0.3239660128333646
0.000915,0.3256620592540384
0.0009174999999999999,0.3263404778223079
0.0009199999999999998,0.3270188963905774
0.0009225000000000006,0.3276973149588469
0.0009250000000000005,0.3287149428112511
0.0009275000000000004,0.3290541520953859
0.0009300000000000003,0.3304109892319249
0.0009325000000000002,0.3297325706636554
0.0009350000000000001,0.3307501985160596
0.0009375,0.3317678263684639
0.0009399999999999999,0.3321070356525986
0.0009424999999999998,0.3331246635050029
0.0009450000000000005,0.3338030820732724
0.0009475000000000004,0.3341422913574071
0.0009500000000000003,0.3351599192098114
0.0009525000000000002,0.3354991284939461
0.0009550000000000001,0.3365167563463504
0.0009575,0.3378735934828894
0.0009599999999999999,0.3382128027670241
0.0009624999999999998,0.3385520120511589
0.0009650000000000006,0.3388912213352936
0.0009675000000000005,0.3402480584718327
0.0009700000000000004,0.3405872677559674
0.0009725000000000003,0.3416048956083717
0.0009750000000000002,0.3419441048925064
0.0009775000000000001,0.3426225234607759
0.00098,0.3433009420290454
0.0009824999999999999,0.3436401513131802
0.0009849999999999998,0.3453361977338539
0.0009875000000000005,0.3460146163021234
0.0009900000000000004,0.3460146163021234
0.0009925000000000003,0.3470322441545277
0.0009950000000000002,0.3477106627227972
0.0009975000000000001,0.3480498720069319
0.001,0.3494067091434709
0.0010025,0.3494067091434709
0.001005,0.3500851277117405
0.001007500000000001,0.3511027555641447
0.00101,0.3514419648482795
0.0010125,0.3524595927006837
0.001015,0.3527988019848185
0.0010175,0.3534772205530879
0.00102,0.3548340576896269
0.0010225,0.3551732669737617
0.001025,0.3551732669737617
0.0010275,0.3561908948261659
0.001030000000000001,0.3572085226785702
0.0010325,0.3578869412468397
0.001035,0.3582261505309745
0.0010375,0.3592437783833787
0.00104,0.3599221969516482
0.0010425,0.3609398248040525
0.001045,0.3609398248040525
0.0010475,0.3619574526564567
0.001050000000000001,0.362975080508861
0.0010525,0.3636534990771305
