Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
0.03399608253588481,-14.11913809648807,77.04850690727233
0.03358450582097144,-13.91623983234635,76.79284005020709
0.03482499861257418,-13.71613568191405,76.51567633452665
0.03580999616331089,-13.51158491298852,76.27060912373842
0.03758141115692155,-13.31073982607976,75.99124106852845
0.0327516375873377,-13.1105700520233,75.70620928902916
0.02947505879774001,-12.90734258298185,75.4293786771708
0.03717807083922764,-12.70969457021056,75.12713142945496
0.0386914520350277,-12.50896768297867,74.82307136592868
0.04008472238127226,-12.30867595570819,74.50982996620554
0.04291493117214853,-12.11125670831929,74.20867048610968
0.03613064438489214,-11.91607977354962,73.86955066920271
0.04289952005295856,-11.71915879885869,73.55608349627005
0.04386041568233385,-11.5208560370947,73.17145111941039
0.0462625041348725,-11.32801181092873,72.86899134948082
0.04720942863537931,-11.12744850822433,72.48009196891567
